"L1","child_path","chord_HTML","chord_ID","probability"
"1","","","","",""
"1282","2","4,5,56,1","I","1","0.308"
"1283","3","4,5,56,564","V<sup>6</sup><sub>4</sub>","564","0.231"
"1284","1","4,5,5/6,6","vi","6","0.442"
"1285","2","4,5,5/6,4","IV","4","0.349"
"1286","3","4,5,5/6,56/5","V<sup>6</sup>/V","56/5","0.07"
"1287","4","4,5,5/6,67","vi<sup>7</sup>","67","0.07"
"1288","5","4,5,5/6,2","ii","2","0.07"
"1289","1","4,5,b7,1","I","1","0.364"
"1290","2","4,5,b7,4","IV","4","0.303"
"1291","3","4,5,b7,5","V","5","0.091"
"1292","4","4,5,b7,46","IV<sup>6</sup>","46","0.091"
"1293","5","4,5,b7,M5","v","M5","0.091"
"1294","6","4,5,b7,5/5","V/V","5/5","0.061"
"1295","1","4,5,164,5","V","5","0.524"
"1296","2","4,5,164,4","IV","4","0.429"
"1297","3","4,5,164,56","V<sup>6</sup>","56","0.048"
"1298","1","4,5,57,1","I","1","0.595"
"1299","2","4,5,57,5","V","5","0.27"
"1300","3","4,5,57,L57","V#7","L57","0.081"
"1301","4","4,5,57,4","IV","4","0.054"
"1302","1","4,5,37,6","vi","6","0.462"
"1303","2","4,5,37,4","IV","4","0.128"
"1304","3","4,5,37,67","vi<sup>7</sup>","67","0.077"
"1305","4","4,5,37,Y37","&#9837;IIIb7","Y37","0.077"
"1306","1","4,5,5/5,4","IV","4","0.535"
"1307","2","4,5,5/5,3","iii","3","0.093"
"1308","3","4,5,5/5,L4","&#9839;iv&deg;","L4","0.093"
"1309","4","4,5,5/5,L6","vi","L6","0.07"
"1310","5","4,5,5/5,5/6","V/vi","5/6","0.07"
"1311","6","4,5,5/5,6","vi","6","0.07"
"1312","7","4,5,5/5,2","ii","2","0.07"
"1313","1","4,5,464,1","I","1","1"
"1314","1","4,5,17,67","vi<sup>7</sup>","67","0.429"
"1315","2","4,5,17,564/2","V<sup>6</sup><sub>4</sub>/ii","564/2","0.429"
"1316","3","4,5,17,464","IV<sup>6</sup><sub>4</sub>","464","0.143"
"1317","1","4,5,664,164","I<sup>6</sup><sub>4</sub>","164","1"
"1318","1","4,5,564,1","I","1","0.6"
"1319","2","4,5,564,6","vi","6","0.2"
"1320","3","4,5,564,5","V","5","0.2"
"1321","1","4,5,46,56","V<sup>6</sup>","56","0.857"
"1322","2","4,5,46,164","I<sup>6</sup><sub>4</sub>","164","0.107"
"1323","3","4,5,46,5","V","5","0.036"
"1324","1","4,5,57/6,6","vi","6","1"
"1325","1","4,5,36,4","IV","4","1"
"1326","1","4,5,b6,b7","&#9837;VII","b7","0.727"
"1327","2","4,5,b6,6","vi","6","0.091"
"1328","3","4,5,b6,C57","&#9837;V<sup>7</sup>","C57","0.091"
"1329","4","4,5,b6,5","V","5","0.091"
"1330","1","4,5,b3,4","IV","4","1"
"1331","1","4,6,1,5","V","5","0.477"
"1332","2","4,6,1,4","IV","4","0.281"
"1333","3","4,6,1,2","ii","2","0.077"
"1334","4","4,6,1,3","iii","3","0.074"
"1335","5","4,6,1,6","vi","6","0.052"
"1336","6","4,6,1,5/6","V/vi","5/6","0.032"
"1337","7","4,6,1,5/5","V/V","5/5","0.006"
"1338","1","4,6,4,6","vi","6","0.513"
"1339","2","4,6,4,1","I","1","0.251"
"1340","3","4,6,4,5","V","5","0.149"
"1341","4","4,6,4,2","ii","2","0.046"
"1342","5","4,6,4,56","V<sup>6</sup>","56","0.015"
"1343","6","4,6,4,37","iii<sup>7</sup>","37","0.015"
"1344","7","4,6,4,5/6","V/vi","5/6","0.005"
"1345","8","4,6,4,b6","&#9837;VI","b6","0.005"
"1346","1","4,6,5,4","IV","4","0.331"
"1347","2","4,6,5,1","I","1","0.263"
"1348","3","4,6,5,2","ii","2","0.103"
"1349","4","4,6,5,3","iii","3","0.097"
"1350","5","4,6,5,6","vi","6","0.093"
"1351","6","4,6,5,56","V<sup>6</sup>","56","0.02"
"1352","7","4,6,5,164","I<sup>6</sup><sub>4</sub>","164","0.016"
"1353","8","4,6,5,16","I<sup>6</sup>","16","0.016"
"1354","9","4,6,5,5/5","V/V","5/5","0.01"
"1355","10","4,6,5,47","IV<sup>7</sup>","47","0.008"
"1356","11","4,6,5,364","iii<sup>6</sup><sub>4</sub>","364","0.007"
"1357","12","4,6,5,7","vii&deg;","7","0.003"
"1358","13","4,6,5,27","ii<sup>7</sup>","27","0.003"
"1359","14","4,6,5,26","ii<sup>6</sup>","26","0.003"
"1360","15","4,6,5,642","vi<sup>4</sup><sub>2</sub>","642","0.003"
"1361","1","4,6,2,5","V","5","0.359"
"1362","2","4,6,2,4","IV","4","0.328"
"1363","3","4,6,2,1","I","1","0.172"
"1364","4","4,6,2,6","vi","6","0.094"
"1365","5","4,6,2,264","ii<sup>6</sup><sub>4</sub>","264","0.047"
"1366","1","4,6,3,4","IV","4","0.836"
"1367","2","4,6,3,2","ii","2","0.115"
"1368","3","4,6,3,6","vi","6","0.049"
"1369","1","4,6,16,27","ii<sup>7</sup>","27","1"
"1370","1","4,6,67,6","vi","6","0.429"
"1371","2","4,6,67,2","ii","2","0.314"
"1372","3","4,6,67,1","I","1","0.171"
"1373","1","4,6,56,1","I","1","0.682"
"1374","2","4,6,56,5","V","5","0.114"
"1375","3","4,6,56,16","I<sup>6</sup>","16","0.068"
"1376","4","4,6,56,2","ii","2","0.068"
"1377","5","4,6,56,4","IV","4","0.068"
"1378","1","4,6,5/6,4","IV","4","1"
"1379","1","4,6,b7,5","V","5","1"
"1380","1","4,6,164,2","ii","2","1"
"1381","1","4,6,37,1","I","1","1"
"1382","1","4,6,5/5,4","IV","4","0.545"
"1383","2","4,6,5/5,1","I","1","0.227"
"1384","3","4,6,5/5,57","V<sup>7</sup>","57","0.136"
"1385","4","4,6,5/5,5","V","5","0.091"
"1386","1","4,6,464,1","I","1","1"
"1387","1","4,6,664,6","vi","6","0.5"
"1388","2","4,6,664,4","IV","4","0.5"
"1389","1","4,6,46,56","V<sup>6</sup>","56","0.714"
"1390","2","4,6,46,L26","II<sup>6</sup>","L26","0.286"
"1391","1","4,6,642,46/6","IV<sup>6</sup>/vi","46/6","0.545"
"1392","2","4,6,642,2","ii","2","0.455"
"1393","1","4,6,36,L26","II<sup>6</sup>","L26","0.429"
"1394","2","4,6,36,26","ii<sup>6</sup>","26","0.143"
"1395","3","4,6,36,564/6","V<sup>6</sup><sub>4</sub>/vi","564/6","0.143"
"1396","4","4,6,36,5/6","V/vi","5/6","0.143"
"1397","5","4,6,36,L764","vii<sup>6</sup><sub>4</sub>","L764","0.143"
"1398","1","4,6,66,3","iii","3","0.5"
"1399","2","4,6,66,2","ii","2","0.5"
"1400","1","4,6,b6,5","V","5","0.545"
"1401","2","4,6,b6,1","I","1","0.273"
"1402","3","4,6,b6,b3","&#9837;III","b3","0.182"
"1403","1","4,2,1,5","V","5","0.306"
"1404","2","4,2,1,4","IV","4","0.135"
"1405","3","4,2,1,6","vi","6","0.108"
"1406","4","4,2,1,M17","Ib7","M17","0.054"
"1407","5","4,2,1,3","iii","3","0.054"
"1408","6","4,2,1,5/6","V/vi","5/6","0.045"
"1409","7","4,2,1,464","IV<sup>6</sup><sub>4</sub>","464","0.045"
"1410","8","4,2,1,17","I<sup>7</sup>","17","0.036"
"1411","9","4,2,1,56","V<sup>6</sup>","56","0.036"
"1412","10","4,2,1,L7","vii","L7","0.027"
"1413","11","4,2,1,7","vii&deg;","7","0.027"
"1414","12","4,2,1,b7","&#9837;VII","b7","0.027"
"1415","13","4,2,1,2","ii","2","0.027"
"1416","14","4,2,1,5/5","V/V","5/5","0.027"
"1417","15","4,2,1,16","I<sup>6</sup>","16","0.018"
"1418","1","4,2,4,2","ii","2","0.268"
"1419","2","4,2,4,5","V","5","0.216"
"1420","3","4,2,4,6","vi","6","0.175"
"1421","4","4,2,4,1","I","1","0.124"
"1422","5","4,2,4,3","iii","3","0.072"
"1423","6","4,2,4,56/6","V<sup>6</sup>/vi","56/6","0.062"
"1424","7","4,2,4,27","ii<sup>7</sup>","27","0.031"
"1425","8","4,2,4,5/6","V/vi","5/6","0.031"
"1426","9","4,2,4,565/5","V<sup>6</sup><sub>5</sub>/V","565/5","0.021"
"1427","1","4,2,5,6","vi","6","0.443"
"1428","2","4,2,5,1","I","1","0.218"
"1429","3","4,2,5,7/6","vii&deg;/vi","7/6","0.069"
"1430","4","4,2,5,3","iii","3","0.063"
"1431","5","4,2,5,2","ii","2","0.052"
"1432","6","4,2,5,4","IV","4","0.046"
"1433","7","4,2,5,565/6","V<sup>6</sup><sub>5</sub>/vi","565/6","0.034"
"1434","8","4,2,5,37","iii<sup>7</sup>","37","0.017"
"1435","9","4,2,5,16","I<sup>6</sup>","16","0.017"
"1436","10","4,2,5,b16","i<sup>6</sup>","b16","0.017"
"1437","11","4,2,5,D3","&#9837;III","D3","0.017"
"1438","12","4,2,5,5/6","V/vi","5/6","0.006"
"1439","1","4,2,6,5","V","5","0.234"
"1440","2","4,2,6,1","I","1","0.221"
"1441","3","4,2,6,4","IV","4","0.203"
"1442","4","4,2,6,664","vi<sup>6</sup><sub>4</sub>","664","0.081"
"1443","5","4,2,6,56","V<sup>6</sup>","56","0.063"
"1444","6","4,2,6,164","I<sup>6</sup><sub>4</sub>","164","0.041"
"1445","7","4,2,6,5/6","V/vi","5/6","0.036"
"1446","8","4,2,6,3","iii","3","0.027"
"1447","9","4,2,6,2","ii","2","0.027"
"1448","10","4,2,6,66","vi<sup>6</sup>","66","0.027"
"1449","11","4,2,6,27","ii<sup>7</sup>","27","0.014"
"1450","12","4,2,6,b7","&#9837;VII","b7","0.014"
"1451","13","4,2,6,67","vi<sup>7</sup>","67","0.014"
"1452","1","4,2,3,6","vi","6","0.362"
"1453","2","4,2,3,4","IV","4","0.328"
"1454","3","4,2,3,1","I","1","0.155"
"1455","4","4,2,3,2","ii","2","0.103"
"1456","5","4,2,3,56/6","V<sup>6</sup>/vi","56/6","0.034"
"1457","6","4,2,3,5/6","V/vi","5/6","0.017"
"1458","1","4,2,27,37","iii<sup>7</sup>","37","0.333"
"1459","2","4,2,27,5","V","5","0.333"
"1460","1","4,2,16,4","IV","4","0.576"
"1461","2","4,2,16,26","ii<sup>6</sup>","26","0.182"
"1462","3","4,2,16,b47","iv<sup>7</sup>","b47","0.091"
"1463","4","4,2,16,6","vi","6","0.091"
"1464","5","4,2,16,265","ii<sup>6</sup><sub>5</sub>","265","0.061"
"1465","1","4,2,56,5","V","5","1"
"1466","1","4,2,5/6,6","vi","6","0.613"
"1467","2","4,2,5/6,4","IV","4","0.163"
"1468","3","4,2,5/6,2","ii","2","0.1"
"1469","4","4,2,5/6,56/6","V<sup>6</sup>/vi","56/6","0.088"
"1470","1","4,2,b7,4","IV","4","0.333"
"1471","2","4,2,b7,1","I","1","0.333"
"1472","3","4,2,b7,5","V","5","0.333"
"1473","1","4,2,57,1","I","1","0.769"
"1474","2","4,2,57,6","vi","6","0.231"
"1475","1","4,2,664,6","vi","6","1"
"1476","1","4,2,564,6","vi","6","0.75"
"1477","2","4,2,564,1","I","1","0.25"
"1478","1","4,2,66,5/6","V/vi","5/6","1"
"1479","1","4,3,1,6","vi","6","0.296"
"1480","2","4,3,1,5","V","5","0.222"
"1481","3","4,3,1,2","ii","2","0.167"
"1482","4","4,3,1,7","vii&deg;","7","0.111"
"1483","5","4,3,1,4","IV","4","0.111"
"1484","6","4,3,1,564","V<sup>6</sup><sub>4</sub>","564","0.056"
"1485","7","4,3,1,56","V<sup>6</sup>","56","0.037"
"1486","1","4,3,4,3","iii","3","0.642"
"1487","2","4,3,4,5","V","5","0.208"
"1488","3","4,3,4,1","I","1","0.038"
"1489","4","4,3,4,6","vi","6","0.038"
"1490","5","4,3,4,47","IV<sup>7</sup>","47","0.028"
"1491","6","4,3,4,16","I<sup>6</sup>","16","0.028"
"1492","7","4,3,4,664","vi<sup>6</sup><sub>4</sub>","664","0.019"
"1493","1","4,3,5,6","vi","6","0.404"
"1494","2","4,3,5,1","I","1","0.281"
"1495","3","4,3,5,3","iii","3","0.158"
"1496","4","4,3,5,67","vi<sup>7</sup>","67","0.053"
"1497","5","4,3,5,16","I<sup>6</sup>","16","0.053"
"1498","1","4,3,6,5","V","5","0.495"
"1499","2","4,3,6,4","IV","4","0.204"
"1500","3","4,3,6,1","I","1","0.06"
"1501","4","4,3,6,2","ii","2","0.05"
"1502","5","4,3,6,37","iii<sup>7</sup>","37","0.033"
"1503","6","4,3,6,26","ii<sup>6</sup>","26","0.03"
"1504","7","4,3,6,7","vii&deg;","7","0.03"
"1505","8","4,3,6,3","iii","3","0.02"
"1506","9","4,3,6,27","ii<sup>7</sup>","27","0.017"
"1507","10","4,3,6,56/6","V<sup>6</sup>/vi","56/6","0.01"
"1508","11","4,3,6,642","vi<sup>4</sup><sub>2</sub>","642","0.01"
"1509","12","4,3,6,164","I<sup>6</sup><sub>4</sub>","164","0.01"
"1510","13","4,3,6,564","V<sup>6</sup><sub>4</sub>","564","0.01"
"1511","14","4,3,6,57/5","V<sup>7</sup>/V","57/5","0.007"
"1512","15","4,3,6,L27","II<sup>7</sup>","L27","0.003"
"1513","1","4,3,2,1","I","1","0.374"
"1514","2","4,3,2,5","V","5","0.251"
"1515","3","4,3,2,6","vi","6","0.118"
"1516","4","4,3,2,4","IV","4","0.076"
"1517","5","4,3,2,3","iii","3","0.071"
"1518","6","4,3,2,5/6","V/vi","5/6","0.057"
"1519","7","4,3,2,b7","&#9837;VII","b7","0.019"
"1520","8","4,3,2,7/2","vii&deg;/ii","7/2","0.014"
"1521","1","4,3,27,3","iii","3","0.3"
"1522","2","4,3,27,5","V","5","0.2"
"1523","3","4,3,27,57","V<sup>7</sup>","57","0.2"
"1524","4","4,3,27,37","iii<sup>7</sup>","37","0.1"
"1525","5","4,3,27,17","I<sup>7</sup>","17","0.1"
"1526","6","4,3,27,4","IV","4","0.1"
"1527","1","4,3,67,4","IV","4","0.333"
"1528","2","4,3,67,2","ii","2","0.333"
"1529","3","4,3,67,M77","&#9837;VII<sup>7</sup>","M77","0.167"
"1530","1","4,3,5/6,2","ii","2","0.438"
"1531","2","4,3,5/6,6","vi","6","0.375"
"1532","3","4,3,5/6,4","IV","4","0.188"
"1533","1","4,3,57,1","I","1","1"
"1534","1","4,3,5/5,1","I","1","1"
"1535","1","4,3,464,564/6","V<sup>6</sup><sub>4</sub>/vi","564/6","1"
"1536","1","4,3,46,2","ii","2","1"
"1537","1","4,3,b3,4","IV","4","0.389"
"1538","2","4,3,b3,2","ii","2","0.278"
"1539","3","4,3,b3,1","I","1","0.167"
"1540","4","4,3,b3,3","iii","3","0.167"
"1541","1","4,27,1,5","V","5","0.545"
"1542","2","4,27,1,27","ii<sup>7</sup>","27","0.455"
"1543","1","4,27,4,27","ii<sup>7</sup>","27","0.75"
"1544","2","4,27,4,5","V","5","0.25"
"1545","1","4,27,5,1","I","1","0.308"
"1546","2","4,27,5,6","vi","6","0.282"
"1547","3","4,27,5,37","iii<sup>7</sup>","37","0.154"
"1548","4","4,27,5,4","IV","4","0.077"
"1549","5","4,27,5,27","ii<sup>7</sup>","27","0.077"
"1550","6","4,27,5,67","vi<sup>7</sup>","67","0.077"
"1551","7","4,27,5,56","V<sup>6</sup>","56","0.026"
"1552","1","4,27,6,1","I","1","0.4"
"1553","2","4,27,6,5","V","5","0.2"
"1554","3","4,27,6,2","ii","2","0.15"
"1555","4","4,27,6,3","iii","3","0.15"
"1556","5","4,27,6,66","vi<sup>6</sup>","66","0.1"
"1557","1","4,27,16,67","vi<sup>7</sup>","67","0.6"
"1558","2","4,27,16,57/5","V<sup>7</sup>/V","57/5","0.3"
"1559","3","4,27,16,4","IV","4","0.1"
"1560","1","4,27,67,5","V","5","1"
"1561","1","4,27,56,1","I","1","1"
"1562","1","4,27,5/6,57/6","V<sup>7</sup>/vi","57/6","0.5"
"1563","2","4,27,5/6,27","ii<sup>7</sup>","27","0.5"
"1564","1","4,27,b7,5","V","5","1"
"1565","1","4,27,37,6","vi","6","1"
"1566","1","4,27,57/6,67","vi<sup>7</sup>","67","1"
"1567","1","4,47,1,57","V<sup>7</sup>","57","0.4"
"1568","2","4,47,1,5","V","5","0.4"
"1569","3","4,47,1,2","ii","2","0.2"
"1570","1","4,47,4,47","IV<sup>7</sup>","47","0.37"
"1571","2","4,47,4,5","V","5","0.239"
"1572","3","4,47,4,6","vi","6","0.196"
"1573","4","4,47,4,67","vi<sup>7</sup>","67","0.065"
"1574","1","4,47,5,37","iii<sup>7</sup>","37","0.368"
"1575","2","4,47,5,6","vi","6","0.184"
"1576","3","4,47,5,564","V<sup>6</sup><sub>4</sub>","564","0.158"
"1577","4","4,47,5,1","I","1","0.132"
"1578","5","4,47,5,56","V<sup>6</sup>","56","0.079"
"1579","6","4,47,5,4","IV","4","0.079"
"1580","1","4,47,6,67","vi<sup>7</sup>","67","0.333"
"1581","2","4,47,6,17","I<sup>7</sup>","17","0.333"
"1582","3","4,47,6,36","iii<sup>6</sup>","36","0.222"
"1583","4","4,47,6,1","I","1","0.111"
"1584","1","4,47,2,6","vi","6","1"
"1585","1","4,47,3,37","iii<sup>7</sup>","37","0.429"
"1586","2","4,47,3,5","V","5","0.429"
"1587","3","4,47,3,5/5","V/V","5/5","0.143"
"1588","1","4,47,27,16","I<sup>6</sup>","16","0.5"
"1589","2","4,47,27,5","V","5","0.5"
"1590","1","4,47,16,164","I<sup>6</sup><sub>4</sub>","164","1"
"1591","1","4,47,5/6,6","vi","6","1"
"1592","1","4,47,164,5","V","5","1"
"1593","1","4,47,37,57/5","V<sup>7</sup>/V","57/5","1"
"1594","1","4,47,564,543","V<sup>4</sup><sub>3</sub>","543","0.6"
"1595","2","4,47,564,57","V<sup>7</sup>","57","0.4"
"1596","1","4,16,1,564","V<sup>6</sup><sub>4</sub>","564","0.255"
"1597","2","4,16,1,56","V<sup>6</sup>","56","0.213"
"1598","3","4,16,1,5","V","5","0.191"
"1599","4","4,16,1,16","I<sup>6</sup>","16","0.096"
"1600","5","4,16,1,2","ii","2","0.064"
"1601","6","4,16,1,4","IV","4","0.064"
"1602","7","4,16,1,5/5","V/V","5/5","0.053"
"1603","8","4,16,1,D5","v","D5","0.032"
"1604","9","4,16,1,27","ii<sup>7</sup>","27","0.032"
"1605","1","4,16,4,16","I<sup>6</sup>","16","0.514"
"1606","2","4,16,4,5","V","5","0.252"
"1607","3","4,16,4,1","I","1","0.099"
"1608","4","4,16,4,2","ii","2","0.054"
"1609","5","4,16,4,6","vi","6","0.054"
"1610","6","4,16,4,56/6","V<sup>6</sup>/vi","56/6","0.027"
"1611","1","4,16,5,4","IV","4","0.347"
"1612","2","4,16,5,6","vi","6","0.306"
"1613","3","4,16,5,1","I","1","0.224"
"1614","4","4,16,5,67","vi<sup>7</sup>","67","0.061"
"1615","5","4,16,5,L542","V<sup>4</sup><sub>2</sub>","L542","0.061"
"1616","1","4,16,6,7","vii&deg;","7","0.286"
"1617","2","4,16,6,642","vi<sup>4</sup><sub>2</sub>","642","0.286"
"1618","3","4,16,6,2","ii","2","0.286"
"1619","4","4,16,6,565/5","V<sup>6</sup><sub>5</sub>/V","565/5","0.143"
"1620","1","4,16,2,16","I<sup>6</sup>","16","0.345"
"1621","2","4,16,2,1","I","1","0.233"
"1622","3","4,16,2,5","V","5","0.207"
"1623","4","4,16,2,3","iii","3","0.043"
"1624","5","4,16,2,4","IV","4","0.043"
"1625","6","4,16,2,7","vii&deg;","7","0.026"
"1626","7","4,16,2,242","ii<sup>4</sup><sub>2</sub>","242","0.026"
"1627","8","4,16,2,6","vi","6","0.026"
"1628","9","4,16,2,67","vi<sup>7</sup>","67","0.026"
"1629","10","4,16,2,5/6","V/vi","5/6","0.009"
"1630","1","4,16,3,7/3","vii&deg;/iii","7/3","1"
"1631","1","4,16,27,5","V","5","0.389"
"1632","2","4,16,27,1","I","1","0.25"
"1633","3","4,16,27,6","vi","6","0.065"
"1634","4","4,16,27,16","I<sup>6</sup>","16","0.056"
"1635","5","4,16,27,464","IV<sup>6</sup><sub>4</sub>","464","0.056"
"1636","6","4,16,27,543","V<sup>4</sup><sub>3</sub>","543","0.046"
"1637","7","4,16,27,2","ii","2","0.028"
"1638","8","4,16,27,37","iii<sup>7</sup>","37","0.028"
"1639","9","4,16,27,67","vi<sup>7</sup>","67","0.028"
"1640","10","4,16,27,57","V<sup>7</sup>","57","0.028"
"1641","11","4,16,27,4","IV","4","0.028"
"1642","1","4,16,56,1","I","1","0.571"
"1643","2","4,16,56,6","vi","6","0.429"
"1644","1","4,16,5/6,664","vi<sup>6</sup><sub>4</sub>","664","0.667"
"1645","2","4,16,5/6,57/6","V<sup>7</sup>/vi","57/6","0.333"
"1646","1","4,16,b7,57","V<sup>7</sup>","57","0.5"
"1647","1","4,16,164,57","V<sup>7</sup>","57","0.75"
"1648","2","4,16,164,5","V","5","0.25"
"1649","1","4,16,57,57/4","V<sup>7</sup>/IV","57/4","0.429"
"1650","2","4,16,57,27","ii<sup>7</sup>","27","0.429"
"1651","3","4,16,57,1","I","1","0.143"
"1652","1","4,16,5/5,5","V","5","0.789"
"1653","2","4,16,5/5,465","IV<sup>6</sup><sub>5</sub>","465","0.079"
"1654","3","4,16,5/5,1","I","1","0.079"
"1655","4","4,16,5/5,4","IV","4","0.053"
"1656","1","4,16,564,1","I","1","0.575"
"1657","2","4,16,564,664","vi<sup>6</sup><sub>4</sub>","664","0.225"
"1658","3","4,16,564,6","vi","6","0.075"
"1659","4","4,16,564,542/5","V<sup>4</sup><sub>2</sub>/V","542/5","0.075"
"1660","5","4,16,564,46","IV<sup>6</sup>","46","0.05"
"1661","1","4,16,b6,b3","&#9837;III","b3","0.625"
"1662","2","4,16,b6,b7","&#9837;VII","b7","0.375"
"1663","1","4,16,b3,57/6","V<sup>7</sup>/vi","57/6","0.353"
"1664","2","4,16,b3,57","V<sup>7</sup>","57","0.353"
"1665","3","4,16,b3,b76","&#9837;VII<sup>6</sup>","b76","0.294"
"1666","1","4,67,1,2","ii","2","0.5"
"1667","2","4,67,1,5","V","5","0.5"
"1668","1","4,67,4,5","V","5","1"
"1669","1","4,67,5,2","ii","2","0.162"
"1670","2","4,67,5,1","I","1","0.162"
"1671","3","4,67,5,17","I<sup>7</sup>","17","0.108"
"1672","4","4,67,5,16","I<sup>6</sup>","16","0.081"
"1673","5","4,67,5,27","ii<sup>7</sup>","27","0.081"
"1674","6","4,67,5,4","IV","4","0.081"
"1675","1","4,67,27,4","IV","4","0.667"
"1676","2","4,67,27,57","V<sup>7</sup>","57","0.333"
"1677","1","4,67,16,164","I<sup>6</sup><sub>4</sub>","164","1"
"1678","1","4,67,56,1","I","1","0.333"
"1679","1","4,67,5/5,1","I","1","0.75"
"1680","2","4,67,5/5,5","V","5","0.25"
"1681","1","4,56,1,4","IV","4","0.364"
"1682","2","4,56,1,5","V","5","0.227"
"1683","3","4,56,1,7/6","vii&deg;/vi","7/6","0.136"
"1684","4","4,56,1,47","IV<sup>7</sup>","47","0.136"
"1685","5","4,56,1,6","vi","6","0.136"
"1686","1","4,56,4,57","V<sup>7</sup>","57","1"
"1687","1","4,56,5,1","I","1","1"
"1688","1","4,56,6,5","V","5","0.571"
"1689","2","4,56,6,7","vii&deg;","7","0.429"
"1690","1","4,56,3,6","vi","6","1"
"1691","1","4,56,5/6,6","vi","6","1"
"1692","1","4,56,46,5","V","5","1"
"1693","1","4,5/6,1,b7","&#9837;VII","b7","1"
"1694","1","4,5/6,4,5/6","V/vi","5/6","0.708"
"1695","2","4,5/6,4,5","V","5","0.271"
"1696","3","4,5/6,4,1","I","1","0.021"
"1697","1","4,5/6,5,6","vi","6","0.75"
"1698","2","4,5/6,5,5/6","V/vi","5/6","0.25"
"1699","1","4,5/6,6,1","I","1","0.311"
"1700","2","4,5/6,6,4","IV","4","0.24"
"1701","3","4,5/6,6,2","ii","2","0.146"
"1702","4","4,5/6,6,5","V","5","0.146"
"1703","5","4,5/6,6,b7","&#9837;VII","b7","0.022"
"1704","6","4,5/6,6,M164","I<sup>6</sup><sub>4</sub>","M164","0.022"
"1705","7","4,5/6,6,57/5","V<sup>7</sup>/V","57/5","0.011"
"1706","8","4,5/6,6,36","iii<sup>6</sup>","36","0.011"
"1707","9","4,5/6,6,564/6","V<sup>6</sup><sub>4</sub>/vi","564/6","0.011"
"1708","10","4,5/6,6,642","vi<sup>4</sup><sub>2</sub>","642","0.011"
"1709","11","4,5/6,6,47","IV<sup>7</sup>","47","0.011"
"1710","12","4,5/6,6,77","vii<sup>ø</sup><sup>7</sup>","77","0.011"
"1711","13","4,5/6,6,L27","II<sup>7</sup>","L27","0.011"
"1712","14","4,5/6,6,265","ii<sup>6</sup><sub>5</sub>","265","0.011"
"1713","15","4,5/6,6,5/5","V/V","5/5","0.011"
"1714","1","4,5/6,2,5/6","V/vi","5/6","0.353"
"1715","2","4,5/6,2,66","vi<sup>6</sup>","66","0.176"
"1716","3","4,5/6,2,16","I<sup>6</sup>","16","0.176"
"1717","4","4,5/6,2,6","vi","6","0.176"
"1718","5","4,5/6,2,1","I","1","0.118"
"1719","1","4,5/6,27,5/6","V/vi","5/6","0.667"
"1720","1","4,5/6,47,5/6","V/vi","5/6","1"
"1721","1","4,5/6,67,164","I<sup>6</sup><sub>4</sub>","164","0.6"
"1722","2","4,5/6,67,57/5","V<sup>7</sup>/V","57/5","0.4"
"1723","1","4,5/6,57/6,6","vi","6","0.8"
"1724","2","4,5/6,57/6,37","iii<sup>7</sup>","37","0.2"
"1725","1","4,5/6,642,6","vi","6","0.5"
"1726","1","4,5/6,66,364","iii<sup>6</sup><sub>4</sub>","364","0.647"
"1727","2","4,5/6,66,2","ii","2","0.176"
"1728","3","4,5/6,66,5","V","5","0.176"
"1729","1","4,5/6,b3,5/5","V/V","5/5","1"
"1730","1","4,b7,1,5","V","5","0.5"
"1731","2","4,b7,1,b5","v","b5","0.1"
"1732","3","4,b7,1,5/5","V/V","5/5","0.1"
"1733","4","4,b7,1,4","IV","4","0.1"
"1734","5","4,b7,1,2","ii","2","0.1"
"1735","6","4,b7,1,b3","&#9837;III","b3","0.1"
"1736","1","4,b7,4,1","I","1","0.643"
"1737","2","4,b7,4,2","ii","2","0.143"
"1738","3","4,b7,4,b1","i","b1","0.071"
"1739","4","4,b7,4,b6","&#9837;VI","b6","0.071"
"1740","5","4,b7,4,164","I<sup>6</sup><sub>4</sub>","164","0.024"
"1741","6","4,b7,4,665","vi<sup>6</sup><sub>5</sub>","665","0.024"
"1742","7","4,b7,4,b7","&#9837;VII","b7","0.024"
"1743","1","4,b7,6,b7","&#9837;VII","b7","0.568"
"1744","2","4,b7,6,4","IV","4","0.27"
"1745","3","4,b7,6,3","iii","3","0.081"
"1746","4","4,b7,6,67","vi<sup>7</sup>","67","0.081"
"1747","1","4,b7,3,D3","&#9837;III","D3","1"
"1748","1","4,b7,5/5,5","V","5","1"
"1749","1","4,b7,46,b5","v","b5","0.375"
"1750","2","4,b7,46,b46","iv<sup>6</sup>","b46","0.375"
"1751","3","4,b7,46,27","ii<sup>7</sup>","27","0.25"
"1752","1","4,b7,b6,b7","&#9837;VII","b7","1"
"1753","1","4,b7,b3,b6","&#9837;VI","b6","0.667"
"1754","2","4,b7,b3,1","I","1","0.333"
"1755","1","4,164,1,16","I<sup>6</sup>","16","1"
"1756","1","4,164,4,5/6","V/vi","5/6","0.522"
"1757","2","4,164,4,5","V","5","0.348"
"1758","1","4,164,5,1","I","1","0.345"
"1759","2","4,164,5,6","vi","6","0.31"
"1760","3","4,164,5,4","IV","4","0.103"
"1761","4","4,164,5,565/6","V<sup>6</sup><sub>5</sub>/vi","565/6","0.103"
